channel,hemisphere,stimulus_time,amplitude,latency,peak_time,baseline_std
11,healthy,139.818,16075.654,18.0,21.5,2768.5574
2,healthy,140.7975,2609.2444,43.0,44.5,779.8877
4,healthy,140.7975,3690.5254,22.0,22.5,656.1352
7,healthy,140.7975,10066.068,5.0,23.5,835.8215
2,healthy,141.7995,4017.893,20.0,45.5,1024.0067
4,healthy,141.7995,3811.6147,25.0,50.0,680.74884
7,healthy,141.7995,7360.211,5.0,16.0,727.5688
8,healthy,141.7995,7288.653,5.0,22.0,928.5532
11,healthy,141.7995,5556.663,37.5,43.0,1222.4437
4,healthy,142.7905,3127.532,,22.5,694.39966
7,healthy,142.7905,3331.6484,5.0,31.0,636.59216
2,healthy,144.451,2774.6467,42.5,43.0,706.82806
4,healthy,144.451,5052.0186,45.5,48.0,581.00775
7,healthy,144.451,10218.418,6.5,18.5,1941.676
8,healthy,144.451,3081.3596,,26.0,1025.5365
4,healthy,145.3535,3439.229,,29.5,932.2676
7,healthy,145.3535,7086.762,5.0,15.0,1241.7495
8,healthy,145.3535,3645.8525,5.0,29.0,803.39886
9,healthy,145.3535,5773.0215,5.0,24.5,1226.6971
11,healthy,145.3535,19971.023,5.0,48.0,1331.1993
4,healthy,146.932,6141.325,30.0,50.0,618.2486
7,healthy,146.932,8268.144,5.0,17.5,832.6706
8,healthy,146.932,4010.6143,,48.5,1121.3279
9,healthy,146.932,4482.5815,,50.0,1100.3391
11,healthy,146.932,6064.268,5.0,44.0,1435.5681
2,healthy,147.901,3593.6655,5.0,17.0,486.2497
7,healthy,147.901,8146.1265,5.0,22.5,2049.4456
8,healthy,147.901,4877.79,42.5,43.5,1259.7712
11,healthy,147.901,15644.215,,50.0,3545.1555
2,healthy,151.1365,2497.5137,43.0,43.5,711.9451
4,healthy,151.1365,2969.6694,,43.5,720.22614
7,healthy,151.1365,5658.882,5.0,15.5,1791.5647
11,healthy,151.1365,13833.45,21.5,21.5,3794.6152
4,healthy,152.0255,2730.706,,36.5,832.33435
7,healthy,152.0255,6227.091,5.0,20.0,1281.7898
9,healthy,152.0255,3984.6382,16.5,49.5,862.7524
2,healthy,153.3435,4252.3926,38.5,42.0,906.3344
4,healthy,153.3435,3465.933,46.0,46.5,595.8139
8,healthy,153.3435,2871.189,13.0,17.0,587.64484
9,healthy,153.3435,4817.55,22.5,40.0,1399.1323
11,healthy,153.3435,4926.9453,11.0,15.0,1232.026
2,healthy,154.855,2490.538,15.5,36.0,612.44995
7,healthy,154.855,6053.0723,,20.5,1833.2633
8,healthy,154.855,3269.8225,40.5,41.0,506.8651
2,healthy,156.0275,3677.9226,8.5,30.0,480.45776
4,healthy,156.0275,5363.4517,11.5,21.5,739.59344
7,healthy,156.0275,5245.4824,,30.5,1537.6357
8,healthy,156.0275,7289.965,12.5,28.0,614.4799
9,healthy,156.0275,7776.0703,41.0,41.5,1892.5052
2,healthy,157.3905,4684.952,28.0,38.5,694.7909
4,healthy,157.3905,5295.279,35.5,36.0,947.70593
7,healthy,157.3905,4606.7896,7.0,41.0,1023.33936
8,healthy,157.3905,2596.3462,,31.5,596.18805
11,healthy,157.3905,9391.652,18.5,41.5,2038.4207
2,healthy,158.52,3125.334,9.5,37.5,576.9806
7,healthy,158.52,16716.768,5.0,16.0,1094.0083
8,healthy,158.52,2350.2388,9.0,46.0,455.63638
9,healthy,158.52,5424.006,12.5,15.0,1096.7754
11,healthy,158.52,13126.709,23.0,47.5,1692.8551
4,healthy,159.4055,3280.0232,,30.0,872.438
9,healthy,159.4055,8444.139,17.5,27.0,1035.6787
11,healthy,159.4055,5920.91,22.5,23.5,1386.0216
2,healthy,160.6425,3695.4365,5.0,34.5,838.8714
4,healthy,160.6425,3526.6553,39.0,39.5,528.796
7,healthy,160.6425,8117.792,5.0,16.5,1116.3423
8,healthy,160.6425,2529.1553,13.0,20.5,442.0654
9,healthy,160.6425,4717.576,23.5,27.5,1483.939
4,healthy,161.909,2951.6724,,48.5,979.4473
8,healthy,161.909,2747.5596,6.5,46.5,892.3201
9,healthy,161.909,4592.0967,16.5,46.5,1004.12274
2,healthy,164.269,2126.5269,,25.0,640.9507
4,healthy,164.269,3814.6587,35.0,35.5,719.8443
7,healthy,164.269,4194.7,5.0,15.0,1282.6779
8,healthy,164.269,2826.9421,,45.5,744.5268
9,healthy,164.269,8153.3545,21.5,30.5,962.0492
11,healthy,164.269,16386.668,32.5,32.5,4416.919
2,healthy,165.286,2334.904,5.0,15.5,658.4321
4,healthy,165.286,3321.6477,38.5,38.5,679.7015
8,healthy,165.286,4090.7012,31.5,32.0,723.5798
9,healthy,165.286,8149.2065,5.0,16.0,956.76666
11,healthy,165.286,9925.182,12.5,36.5,1879.0109
7,healthy,166.0905,62373.164,5.0,21.5,2055.704
4,healthy,167.0855,3234.724,6.0,16.5,984.78436
7,healthy,167.0855,6828.0635,5.0,28.0,1431.3995
9,healthy,167.0855,4215.4404,5.0,23.0,1033.6794
7,healthy,167.8865,62175.79,6.5,15.5,2281.1824
4,healthy,169.1245,2897.8452,21.5,21.5,749.95886
8,healthy,169.1245,4055.2249,28.0,28.0,795.85126
9,healthy,169.1245,3500.4155,,33.5,1002.1291
2,healthy,170.106,2845.5942,5.0,44.5,749.6954
4,healthy,170.106,3660.1265,26.5,26.5,725.21313
7,healthy,170.106,5725.245,5.0,15.0,1385.7653
8,healthy,170.106,7568.0967,5.0,21.0,1195.731
9,healthy,170.106,5345.129,5.0,15.5,1740.2305
11,healthy,170.106,17149.557,5.0,48.5,1769.6099
4,healthy,171.35,3308.1084,25.5,25.5,709.5026
8,healthy,171.35,4696.633,,45.0,1093.8127
9,healthy,171.35,6444.5327,8.5,21.0,1558.0165
11,healthy,171.35,14215.731,5.0,18.0,2037.7516
2,healthy,172.463,4710.8906,5.0,31.0,558.02435
4,healthy,172.463,2470.0852,7.5,46.5,563.6725
7,healthy,172.463,6417.0615,5.0,18.5,1505.9695
8,healthy,172.463,2343.4192,,46.5,757.071
9,healthy,172.463,5100.0933,29.5,33.5,1398.8912
11,healthy,172.463,9732.57,15.0,18.5,1720.4741
4,healthy,175.0625,2858.416,,28.5,726.505
7,healthy,175.0625,4897.003,6.0,26.5,1165.8629
9,healthy,175.0625,6026.8135,38.5,39.0,1330.2838
11,healthy,175.0625,9966.93,36.0,36.5,2581.593
4,healthy,176.7355,2745.9082,,47.5,763.1417
7,healthy,176.7355,5027.741,5.0,15.5,1045.1947
8,healthy,176.7355,3905.265,5.0,32.0,552.51373
9,healthy,176.7355,9171.77,8.0,44.5,623.49994
11,healthy,176.7355,6981.378,,32.5,2315.1262
2,healthy,178.832,18746.266,5.0,18.0,2239.9539
4,healthy,178.832,24347.973,5.0,22.0,915.6745
7,healthy,178.832,155461.28,7.0,18.0,1073.1383
8,healthy,178.832,58134.223,5.0,20.0,589.02704
9,healthy,178.832,35828.508,5.0,20.0,1522.8829
11,healthy,178.832,62727.145,5.0,20.0,2746.7002
2,healthy,180.295,2343.6362,45.0,45.0,632.7981
4,healthy,180.295,2550.9814,,48.0,680.80566
7,healthy,180.295,5431.5317,5.0,15.0,1134.746
8,healthy,180.295,3258.815,16.0,37.5,496.91602
9,healthy,180.295,5670.4062,5.0,50.0,928.8684
11,healthy,180.295,8949.918,16.5,23.5,1802.5483
2,healthy,181.441,4190.801,35.0,45.0,1192.3883
4,healthy,181.441,3115.2356,42.5,42.5,735.20386
7,healthy,181.441,9994.365,5.0,17.0,1190.8928
8,healthy,181.441,3075.9058,29.0,29.5,591.4563
9,healthy,181.441,5494.465,9.0,49.0,985.35376
11,healthy,181.441,9471.861,44.0,44.5,1958.164
2,healthy,183.9855,4114.581,5.0,17.0,670.39197
4,healthy,183.9855,2641.2979,5.0,47.0,723.06323
7,healthy,183.9855,4916.7676,6.5,23.5,1084.389
8,healthy,183.9855,3980.6914,21.5,27.5,791.55273
11,healthy,183.9855,9855.769,5.0,15.0,2687.7993
2,healthy,185.104,21980.152,5.0,21.5,1033.2189
4,healthy,185.104,17395.857,5.0,37.5,628.7088
7,healthy,185.104,141871.77,15.0,21.0,1098.7211
8,healthy,185.104,59512.836,5.0,20.5,671.36774
9,healthy,185.104,59485.906,5.0,20.5,1445.7094
11,healthy,185.104,49163.664,5.0,20.0,1200.4507
2,healthy,187.405,2756.1206,39.5,41.5,915.3957
4,healthy,187.405,2213.2527,9.0,21.5,521.71075
7,healthy,187.405,5532.3193,5.0,15.0,1059.5145
8,healthy,187.405,3510.1772,,46.0,817.5211
9,healthy,187.405,6736.9077,28.5,33.5,1279.633
11,healthy,187.405,11964.943,5.5,25.0,1919.0448
2,healthy,188.7895,3370.7585,18.5,27.5,787.36163
4,healthy,188.7895,2941.6338,,49.5,760.9908
7,healthy,188.7895,2829.934,5.0,39.5,838.52783
9,healthy,188.7895,9120.365,25.5,29.5,1311.1472
11,healthy,188.7895,5223.3213,,33.0,1392.1056
2,healthy,189.9265,20357.105,5.0,21.5,823.1033
4,healthy,189.9265,23501.885,5.0,37.5,1060.6683
7,healthy,189.9265,73729.62,6.5,21.5,828.84656
8,healthy,189.9265,75487.875,5.0,20.5,706.8232
9,healthy,189.9265,32319.102,5.0,20.5,1359.7198
11,healthy,189.9265,76036.92,5.0,20.5,3405.19
2,healthy,191.378,2819.3823,7.5,33.5,760.5719
4,healthy,191.378,2735.1914,15.5,16.0,666.945
7,healthy,191.378,6391.3325,5.0,20.0,1591.6489
8,healthy,191.378,2283.5845,5.0,15.0,622.82434
9,healthy,191.378,5101.3447,36.5,37.5,1700.2737
2,healthy,193.4995,4133.9727,48.0,48.5,1333.5356
4,healthy,193.4995,2556.5186,,43.5,549.6169
7,healthy,193.4995,5478.704,5.5,16.0,1373.8668
8,healthy,193.4995,4250.4766,5.0,17.5,644.49097
9,healthy,193.4995,6159.164,6.0,17.0,1541.6173
2,healthy,194.694,19416.186,5.0,21.5,848.4305
4,healthy,194.694,17103.53,5.0,21.5,679.9927
7,healthy,194.694,68530.95,7.0,22.5,726.00024
8,healthy,194.694,55690.562,5.0,20.0,674.6666
9,healthy,194.694,29115.688,5.0,36.5,1093.9451
11,healthy,194.694,76301.93,5.0,20.0,1632.6316
2,healthy,197.2325,21580.451,5.0,38.5,598.9175
4,healthy,197.2325,22234.441,5.0,37.5,1047.1527
7,healthy,197.2325,90363.84,6.5,19.5,1005.09546
8,healthy,197.2325,58759.703,5.0,20.5,465.70834
9,healthy,197.2325,39236.3,5.0,20.5,1714.9271
11,healthy,197.2325,79787.414,5.0,20.5,2131.4946
2,healthy,198.1965,18985.588,5.0,18.0,727.8375
4,healthy,198.1965,23565.38,5.0,21.0,588.96295
7,healthy,198.1965,5365.715,17.0,17.5,1737.5934
8,healthy,198.1965,62994.246,5.0,20.5,658.3782
9,healthy,198.1965,42473.27,5.0,20.5,3971.8848
11,healthy,198.1965,64365.586,5.0,20.0,1589.005
2,healthy,200.5455,18947.764,5.0,18.0,980.7294
4,healthy,200.5455,30853.316,5.0,21.5,818.76337
7,healthy,200.5455,84861.77,5.0,19.5,1159.1254
8,healthy,200.5455,65491.492,5.0,20.5,619.0813
9,healthy,200.5455,33821.77,5.0,20.5,1137.5189
11,healthy,200.5455,64109.977,5.0,20.0,3309.0544
4,healthy,202.7975,3681.6714,,20.0,1017.81665
8,healthy,202.7975,3621.4966,30.0,31.5,931.9906
11,healthy,202.7975,7569.076,5.0,15.5,1258.2036
2,healthy,206.069,19310.434,5.0,18.0,869.1837
4,healthy,206.069,29667.938,5.0,16.0,711.6756
7,healthy,206.069,59996.83,11.5,21.0,1161.1193
8,healthy,206.069,48795.78,5.0,20.5,978.7272
9,healthy,206.069,25703.934,5.0,20.5,2306.3606
11,healthy,206.069,70021.234,5.0,20.5,2857.2163
4,healthy,208.185,3421.1484,,32.5,760.2683
7,healthy,208.185,7858.4004,5.0,15.0,1334.3458
9,healthy,208.185,8066.1714,10.5,28.5,1215.7968
11,healthy,208.185,9992.686,18.5,28.0,1444.0724
4,healthy,209.651,2478.6924,12.0,26.5,723.4098
7,healthy,209.651,10052.882,8.0,17.0,894.21155
8,healthy,209.651,3478.31,,48.0,1152.7552
4,healthy,210.6495,4138.448,48.0,48.0,867.29
8,healthy,210.6495,8503.02,32.5,33.5,2130.809
2,healthy,211.972,27830.004,5.0,19.0,510.51843
4,healthy,211.972,20096.438,5.0,21.5,457.48508
7,healthy,211.972,12373.088,5.0,19.0,859.85876
8,healthy,211.972,62518.324,5.0,21.0,733.6271
9,healthy,211.972,24840.596,5.0,21.5,1318.5127
11,healthy,211.972,54542.164,5.0,21.0,2403.1973
2,healthy,214.4765,19315.93,7.0,18.0,1010.625
4,healthy,214.4765,27612.22,5.0,21.5,968.7044
7,healthy,214.4765,99821.19,15.0,20.0,1404.4202
8,healthy,214.4765,60983.934,5.0,20.0,841.04315
9,healthy,214.4765,23587.926,5.0,20.5,1921.4828
11,healthy,214.4765,69630.22,5.0,20.0,2334.1055
2,healthy,215.739,4998.256,5.0,31.5,717.3743
4,healthy,215.739,2406.5554,,36.5,726.73
7,healthy,215.739,8295.189,17.0,17.5,1607.6079
8,healthy,215.739,7808.997,26.0,29.5,660.5021
9,healthy,215.739,7978.3906,21.5,47.0,2033.0499
2,healthy,217.7415,19672.072,7.0,21.5,2435.6516
4,healthy,217.7415,22392.297,5.0,21.5,559.3623
7,healthy,217.7415,82815.3,7.5,20.5,1211.9653
8,healthy,217.7415,58453.074,5.0,20.0,722.80853
9,healthy,217.7415,36793.47,5.0,20.5,1230.1122
11,healthy,217.7415,61797.863,5.0,20.0,2879.8945
2,healthy,219.1925,19650.055,5.0,22.5,849.15314
4,healthy,219.1925,20395.691,5.0,38.5,519.1385
7,healthy,219.1925,806718.5,15.5,19.5,1986.5144
8,healthy,219.1925,54843.793,5.0,21.0,570.55145
9,healthy,219.1925,28353.225,5.0,21.5,998.8772
11,healthy,219.1925,59353.14,5.0,21.5,1926.7823
2,healthy,221.0635,4312.631,8.0,22.0,632.0187
4,healthy,221.0635,2669.9285,31.5,32.0,670.1715
7,healthy,221.0635,10089.697,,25.5,2286.856
8,healthy,221.0635,2496.8916,24.0,24.5,688.5239
9,healthy,221.0635,11420.468,10.5,45.0,1851.1467
11,healthy,221.0635,11418.784,11.5,49.5,2241.5457
4,healthy,222.838,3688.9722,,35.5,814.5336
7,healthy,222.838,5587.0947,5.0,38.0,1190.7405
8,healthy,222.838,3081.2998,46.0,46.0,767.9461
9,healthy,222.838,8075.312,16.0,28.5,923.17206
2,healthy,223.998,19622.23,5.0,21.5,1164.8665
4,healthy,223.998,27808.479,5.0,15.5,950.18884
7,healthy,223.998,157305.75,7.0,16.0,798.0353
8,healthy,223.998,55336.723,5.0,20.0,602.4546
9,healthy,223.998,38928.445,5.0,20.5,3009.1426
11,healthy,223.998,58850.82,5.0,20.0,3636.4504
2,healthy,225.075,3859.423,40.0,41.5,723.5386
4,healthy,225.075,3221.561,,20.5,710.9959
7,healthy,225.075,12947.252,5.0,15.0,1294.1881
8,healthy,225.075,3310.15,25.0,26.0,987.5906
9,healthy,225.075,7952.7676,22.5,49.0,1980.791
11,healthy,225.075,7915.304,27.0,28.0,1386.5089
2,healthy,226.251,20596.707,5.0,21.5,1120.1777
4,healthy,226.251,22728.666,5.0,20.5,567.5255
7,healthy,226.251,12885.076,7.5,18.5,1614.9698
8,healthy,226.251,65559.14,5.0,20.0,455.69092
9,healthy,226.251,28434.154,5.0,20.5,2375.1772
11,healthy,226.251,68240.875,5.0,20.0,2169.8289
4,healthy,227.1205,4200.9775,41.5,42.0,825.09174
7,healthy,227.1205,7408.624,5.0,15.0,819.5149
9,healthy,227.1205,3667.7056,5.0,24.0,1115.7339
2,healthy,228.3115,19868.209,5.0,21.5,752.00446
4,healthy,228.3115,21814.55,5.0,37.0,635.11957
7,healthy,228.3115,244209.02,7.5,18.5,696.00543
8,healthy,228.3115,54933.65,5.0,20.0,961.38367
9,healthy,228.3115,29019.047,5.0,20.5,1629.4891
11,healthy,228.3115,67564.11,5.0,20.0,4673.0547
2,healthy,229.7055,2840.2988,,50.0,728.2794
4,healthy,229.7055,3080.2654,,17.5,1006.9321
9,healthy,229.7055,4720.048,34.0,47.0,1130.162
2,healthy,230.8155,2148.6284,11.5,27.0,575.5965
4,healthy,230.8155,2419.9976,,15.0,611.88367
7,healthy,230.8155,11501.126,10.0,18.5,962.245
9,healthy,230.8155,4331.359,16.5,25.0,1403.7145
2,healthy,232.224,5911.573,5.0,16.5,640.3485
4,healthy,232.224,3841.0579,14.5,15.0,669.5278
7,healthy,232.224,5524.948,5.0,16.5,1173.0588
8,healthy,232.224,9714.798,17.5,49.0,628.1914
11,healthy,232.224,7876.9956,43.0,49.5,1096.6229
4,healthy,235.7875,3020.5273,37.5,38.0,662.23395
7,healthy,235.7875,9516.588,5.0,15.0,1012.9308
8,healthy,235.7875,2427.7825,9.0,40.5,697.58826
9,healthy,235.7875,6003.4272,13.5,48.0,1416.7494
11,healthy,235.7875,12186.091,7.5,20.0,1949.0702
2,healthy,237.145,3155.9119,26.5,27.0,617.52576
4,healthy,237.145,2953.977,9.5,39.0,633.55664
8,healthy,237.145,3391.9976,,33.5,1021.7334
9,healthy,237.145,5055.1924,6.5,18.5,1117.5098
4,healthy,238.229,4314.1377,40.5,49.0,860.176
7,healthy,238.229,5721.1772,5.0,16.0,861.877
8,healthy,238.229,4215.4023,,25.5,1284.0339
9,healthy,238.229,8517.666,5.0,15.5,2538.9014
2,healthy,239.6345,2668.9436,36.5,38.0,879.86633
4,healthy,239.6345,4024.7383,5.0,36.5,742.14526
7,healthy,239.6345,6105.139,28.5,29.0,1291.5116
9,healthy,239.6345,5602.7764,17.0,18.0,1165.0758
11,healthy,239.6345,8307.771,10.0,15.5,1540.776
2,healthy,241.029,3368.4326,19.0,19.5,1005.9996
4,healthy,241.029,2246.927,11.0,35.5,605.3836
7,healthy,241.029,12739.133,5.0,15.5,1677.1472
8,healthy,241.029,3399.5916,50.0,50.0,753.0333
9,healthy,241.029,5711.4014,14.5,28.5,1531.1808
11,healthy,241.029,9727.681,16.0,28.0,1523.4839
2,healthy,241.9955,6159.1963,5.0,37.0,751.9711
4,healthy,241.9955,3614.2856,44.5,44.5,754.1544
7,healthy,241.9955,11274.288,5.0,45.0,1807.8275
11,healthy,241.9955,5417.703,,35.0,1804.9321
4,healthy,243.4825,4068.5225,13.5,23.5,622.7658
7,healthy,243.4825,7296.998,7.0,47.0,1120.3662
8,healthy,243.4825,7199.461,5.0,32.0,679.90967
9,healthy,243.4825,3702.5264,17.0,39.0,1062.0872
11,healthy,243.4825,9465.631,11.0,39.0,1674.0189
8,healthy,244.2835,2768.7886,,43.5,601.07587
9,healthy,244.2835,5497.0854,10.0,19.5,1160.4069
11,healthy,244.2835,15034.635,19.0,38.5,2197.54
2,healthy,245.7145,2488.404,24.0,42.5,442.22116
4,healthy,245.7145,3366.645,42.5,42.5,702.358
7,healthy,245.7145,4295.5894,5.0,37.0,1255.0912
8,healthy,245.7145,3674.94,,25.5,1014.55237
9,healthy,245.7145,4885.7607,14.5,20.5,1286.0674
11,healthy,245.7145,7322.9604,5.0,15.0,1856.9022
4,healthy,246.9435,2660.0476,,41.0,775.0761
7,healthy,246.9435,7880.113,5.0,15.0,1145.0258
8,healthy,246.9435,3752.6028,27.5,50.0,503.87878
11,healthy,246.9435,10967.203,10.0,15.0,2327.704
2,healthy,253.6565,4002.1592,,44.0,1172.8378
4,healthy,253.6565,2688.1462,,32.5,658.3907
7,healthy,253.6565,14518.189,5.0,20.5,1636.8942
8,healthy,253.6565,7965.1445,33.5,42.0,508.50494
9,healthy,253.6565,3088.6387,5.0,17.5,952.3246
2,healthy,255.322,2103.8835,13.0,38.5,591.862
4,healthy,255.322,2280.5068,,25.5,706.12286
7,healthy,255.322,17207.15,5.0,45.0,1000.378
8,healthy,255.322,3575.4092,,36.5,1060.7745
9,healthy,255.322,6612.8794,46.0,46.0,2072.745
11,healthy,255.322,6013.5,5.0,16.0,1244.3778
2,healthy,256.267,15649.789,5.0,18.0,1152.8433
4,healthy,256.267,12400.418,5.0,38.0,800.9316
7,healthy,256.267,27565.205,5.0,18.5,932.0951
8,healthy,256.267,44959.82,5.0,20.5,1551.575
9,healthy,256.267,26095.951,5.0,20.5,1513.6099
11,healthy,256.267,44769.094,5.0,20.5,4096.0645
2,healthy,258.4305,17689.34,5.0,18.5,1025.37
4,healthy,258.4305,21396.396,5.0,37.0,568.9544
7,healthy,258.4305,120747.97,8.0,18.0,2175.1296
8,healthy,258.4305,47642.848,5.0,20.5,520.0699
9,healthy,258.4305,25911.742,5.0,20.5,1068.8384
11,healthy,258.4305,36558.0,5.0,20.5,1332.153
2,healthy,260.254,6154.3643,20.0,47.0,1009.87164
4,healthy,260.254,3077.1357,,41.0,760.5038
9,healthy,260.254,7916.8506,9.0,26.0,1808.2855
11,healthy,260.254,9665.146,12.5,22.0,2273.6826
2,healthy,261.524,3768.8784,28.0,36.5,609.50195
4,healthy,261.524,3840.3418,32.0,32.0,841.06244
7,healthy,261.524,5579.568,5.0,17.5,1016.7422
8,healthy,261.524,8780.191,10.5,24.0,772.0918
9,healthy,261.524,6808.663,7.0,25.0,863.2428
11,healthy,261.524,15327.996,11.5,38.0,2173.4492
2,healthy,262.4865,5817.915,5.0,16.0,701.33246
4,healthy,262.4865,2732.582,,37.0,701.98785
8,healthy,262.4865,2203.3296,49.0,49.5,536.8922
9,healthy,262.4865,6193.704,18.5,20.0,840.555
11,healthy,262.4865,9473.615,15.0,45.0,1538.4921
4,healthy,263.6845,4212.684,27.0,29.5,460.64307
7,healthy,263.6845,4757.22,5.0,15.0,785.8167
8,healthy,263.6845,2541.3188,5.0,48.5,576.9952
9,healthy,263.6845,7302.314,7.5,46.5,1154.8132
11,healthy,263.6845,6445.9033,,41.5,1954.8324
2,healthy,266.716,2615.9265,,46.0,842.2302
4,healthy,266.716,3189.7656,6.0,16.5,541.2387
7,healthy,266.716,6466.879,5.0,49.0,1175.961
8,healthy,266.716,8659.615,5.0,23.5,681.3906
9,healthy,266.716,5501.742,8.0,19.0,1267.204
11,healthy,266.716,11226.686,5.0,29.0,1482.3837
2,healthy,267.777,47564.395,10.0,15.0,517.55774
4,healthy,267.777,42165.5,14.0,17.5,2047.9967
7,healthy,267.777,66432.14,13.5,15.0,1558.7499
8,healthy,267.777,130879.06,14.0,16.5,679.05554
9,healthy,267.777,69249.36,15.0,17.0,752.1437
11,healthy,267.777,122031.36,7.0,17.0,2094.2734
2,healthy,269.6665,4651.067,10.5,19.5,870.61456
4,healthy,269.6665,4102.5723,47.0,47.5,802.36975
8,healthy,269.6665,7994.0513,10.5,16.0,640.03076
2,healthy,270.9065,14313.902,5.0,18.5,929.8795
4,healthy,270.9065,14867.132,5.0,21.5,454.5536
7,healthy,270.9065,15723.629,5.0,22.0,1186.1359
8,healthy,270.9065,36464.15,5.0,20.5,1424.6418
9,healthy,270.9065,36130.727,5.0,21.0,1612.2441
11,healthy,270.9065,41363.68,5.0,20.5,1084.542
2,healthy,272.1035,4195.0986,17.5,35.0,735.1626
4,healthy,272.1035,3577.3398,,45.0,796.11896
8,healthy,272.1035,2808.1184,11.0,50.0,701.74835
2,healthy,272.9445,11817.102,5.0,22.0,751.6489
4,healthy,272.9445,11030.328,5.0,22.5,884.9858
7,healthy,272.9445,23778.477,5.0,18.0,1606.0629
8,healthy,272.9445,43899.574,5.0,20.5,695.4497
9,healthy,272.9445,23368.129,5.0,21.0,1802.3234
11,healthy,272.9445,46984.82,5.0,21.0,3114.758
2,healthy,273.8185,4664.91,37.0,38.5,1080.0295
4,healthy,273.8185,2990.0493,,18.5,983.0763
7,healthy,273.8185,8763.183,5.0,15.0,986.6258
11,healthy,273.8185,15183.241,5.0,17.0,2196.056
2,healthy,275.024,12166.553,8.0,18.0,2138.5312
4,healthy,275.024,11670.365,5.0,21.0,831.39734
7,healthy,275.024,19213.945,5.0,18.0,931.13354
8,healthy,275.024,36346.77,5.0,20.5,1867.9694
9,healthy,275.024,21097.318,5.0,20.5,1615.1442
11,healthy,275.024,45913.516,5.0,20.0,1773.7781
4,healthy,276.896,4254.1616,46.0,46.0,768.9953
7,healthy,276.896,7060.136,14.5,15.5,1377.0322
8,healthy,276.896,3425.4382,24.5,25.0,594.4315
9,healthy,276.896,9738.352,7.0,16.0,1163.56
2,healthy,278.1135,10341.744,5.0,22.0,724.9173
4,healthy,278.1135,12929.252,5.0,22.0,610.3393
7,healthy,278.1135,14589.234,5.0,35.0,764.80426
8,healthy,278.1135,47515.47,5.0,20.5,575.32355
9,healthy,278.1135,18551.398,5.0,21.5,2489.957
11,healthy,278.1135,44825.25,5.0,21.0,2354.884
2,healthy,279.4245,3399.4678,5.0,42.5,540.22534
4,healthy,279.4245,3742.638,7.5,20.5,1180.1903
7,healthy,279.4245,11285.744,5.0,15.5,713.3423
8,healthy,279.4245,4027.0703,29.0,29.5,590.1501
9,healthy,279.4245,8493.113,5.0,15.0,1458.3861
11,healthy,279.4245,14835.975,37.5,41.5,3666.1062
2,healthy,280.5405,2861.9084,5.0,15.0,926.90344
4,healthy,280.5405,2430.004,,29.5,776.06573
7,healthy,280.5405,3265.4976,5.0,41.5,780.9045
8,healthy,280.5405,2326.5527,10.5,50.0,652.0593
9,healthy,280.5405,9763.895,5.0,15.0,1126.3433
2,healthy,282.131,3538.2578,9.5,36.5,820.9696
4,healthy,282.131,1812.975,,37.5,523.3922
7,healthy,282.131,6487.836,46.5,47.5,1468.591
2,healthy,284.11,12037.403,8.0,38.5,1647.6543
4,healthy,284.11,14998.975,5.0,38.0,809.4972
7,healthy,284.11,12546.094,8.0,22.0,1746.7612
8,healthy,284.11,37146.953,5.0,20.0,2219.8267
9,healthy,284.11,18655.738,5.0,37.5,1879.7014
11,healthy,284.11,27798.48,5.0,20.5,2820.5608
2,healthy,285.0265,10166.0205,5.0,18.0,1169.5702
4,healthy,285.0265,18208.283,5.0,17.5,604.7222
7,healthy,285.0265,9701.679,7.5,18.0,1470.545
8,healthy,285.0265,25386.482,5.0,20.0,720.5785
9,healthy,285.0265,23087.707,5.0,20.5,877.77783
11,healthy,285.0265,33309.344,5.0,20.5,4044.1343
4,healthy,286.614,3301.041,33.0,33.5,651.5362
8,healthy,286.614,4281.6553,44.0,44.5,576.10126
9,healthy,286.614,5844.999,7.5,17.5,1034.7622
2,healthy,287.6215,14055.71,8.0,38.5,1336.5636
4,healthy,287.6215,17012.17,5.0,18.0,647.4804
7,healthy,287.6215,12222.4,5.0,18.0,1385.1489
8,healthy,287.6215,23200.418,5.0,20.5,342.09647
9,healthy,287.6215,11576.548,5.0,21.5,2040.2043
11,healthy,287.6215,39522.254,9.5,20.5,2244.8813
2,healthy,289.7835,3448.0784,22.5,32.0,416.2918
4,healthy,289.7835,2956.817,25.0,25.0,597.13654
7,healthy,289.7835,6146.083,5.0,20.5,1093.291
8,healthy,289.7835,5385.7334,5.0,18.0,1212.0957
9,healthy,289.7835,3845.4868,19.5,42.0,865.50726
11,healthy,289.7835,8200.262,23.5,24.0,1981.6671
2,healthy,292.2265,7082.7363,5.0,35.5,691.005
4,healthy,292.2265,3819.248,5.0,38.0,565.26776
7,healthy,292.2265,10669.469,5.0,17.0,1012.5943
8,healthy,292.2265,6545.9976,20.5,23.0,715.8965
11,healthy,292.2265,5828.9526,5.0,25.0,1939.9089
2,healthy,293.247,4417.95,20.0,38.0,406.66214
7,healthy,293.247,9938.631,17.0,47.5,1498.6742
8,healthy,293.247,2059.9941,42.5,42.5,608.1119
2,healthy,294.5395,4431.074,,38.0,1262.257
4,healthy,294.5395,3044.8838,24.5,24.5,672.4836
7,healthy,294.5395,4228.1445,16.0,17.0,842.97644
9,healthy,294.5395,7778.3525,17.5,17.5,1546.4846
