detection_idx,pulse_index,pulse_time_s,hemisphere,detection_channel,ch2_amplitude,ch2_relevant,ch4_amplitude,ch4_relevant,ch9_amplitude,ch9_relevant,ch12_amplitude,ch12_relevant,ch13_amplitude,ch13_relevant,ch14_amplitude,ch14_relevant
107,1330466,665.233,stroke,14,5.510829599844023,False,8.241819800177378,False,6.879529393228571,True,7.235889565860987,False,0.9259191922628602,True,0.9854769949082727,True
108,1335997,667.9985,stroke,14,3.3841828968219847,False,8.549652695455318,False,6.7796375173483145,True,3.486387929520327,False,0.7156228409716158,True,1.0337621441305256,True
109,1344071,672.0355,stroke,14,3.8827467301492034,False,5.334937219762782,False,6.025453194272137,True,5.2127020352754165,False,1.1882312068519711,True,0.883994144542636,True
110,1348194,674.097,stroke,14,63.388636167581595,False,57.730757058666704,False,14.454822775411667,True,6.016293571437479,False,1.0702771214115259,True,1.022549198359826,True
111,1362064,681.032,stroke,14,8.351812963023757,False,5.089843094513279,False,6.085889936240041,True,5.024253695454229,False,1.1904281357094768,True,0.7325525722087666,True
112,1364378,682.189,stroke,14,4.57355257811207,False,7.945436575367223,False,6.394151415941714,True,7.898676462102046,False,1.1710450185187877,True,0.8121231359453007,True
113,1386702,693.351,stroke,14,6.011433271179904,False,15.637592381064549,False,6.441288265820649,True,7.802449346134173,False,1.1077851514378965,True,0.7933018030253066,True
114,1400096,700.048,stroke,14,11.466730393541322,False,44.42932397111062,False,5.589674550216656,True,6.744755904234722,False,1.1095218118371704,True,1.3800189382904313,True
115,1407357,703.6785,stroke,14,14.044249516225701,False,19.878881316667865,False,11.467932686644644,True,4.130221418472674,False,0.8019169536820199,True,1.017797410668939,True
116,1424734,712.367,stroke,14,7.499946255943216,False,38.545728807896324,False,7.168855315665108,True,3.9150135593780764,False,1.518072053784512,True,1.2757041725426357,True
117,1431668,715.834,stroke,14,4.4131655613333285,False,99.42003114906196,False,7.8837517492992415,True,7.350326473507511,False,1.016087726753069,True,1.309937979127087,True
118,1458715,729.3575,stroke,14,10.322714109718127,False,53.332678351148,False,4.536481090375343,True,4.572555726974643,False,0.8961814140544646,True,0.7790866402569653,True
119,1469010,734.505,stroke,14,4.345135773431851,False,9.348574649405853,False,4.011244311349767,True,6.023273244361704,False,0.8780047903476894,True,0.8158024006061364,True
120,1472667,736.3335,stroke,14,9.272445509880026,False,6.75929738166947,False,7.009989722900298,True,3.8407818204398803,False,0.8732002216044956,True,0.7583226168379312,True
121,1488830,744.415,stroke,14,11.813784908831085,False,12.220635721117386,False,6.193731704382806,True,8.338524550166085,False,1.2375660830862252,True,1.0003586146616164,True
122,1491282,745.641,stroke,14,7.645637154170306,False,4.568031952933006,False,4.551129648971884,True,5.293984938500666,False,1.0211028513547715,True,1.218124128904856,True
123,1523032,761.516,stroke,14,4.276387551800563,False,6.309637714568085,False,5.7180056496901255,True,4.2385589672406185,False,1.375568576342711,True,0.7791344957882174,True
124,1538176,769.088,stroke,14,6.343430538365572,False,4.919355010398721,False,7.956306230700326,True,8.709505333429826,False,0.988272721601364,True,1.1304021859057478,True
125,1549092,774.546,stroke,14,6.981236112878013,False,9.607337927215701,False,12.306417747233455,True,5.413871764864053,False,0.9955134900282148,True,0.9813725328414116,True
126,1551515,775.7575,stroke,14,5.715585236121678,False,4.258510860515019,False,6.692415203147235,True,6.478676561094762,False,0.810974099891919,True,1.0778656225486238,True
127,1593504,796.752,stroke,14,7.5851051954066495,False,62.48988522275144,False,6.01318414808442,True,10.353308119089556,False,0.9831448473636766,True,1.0973932240429674,True
128,1620894,810.447,stroke,14,4.742423579022369,False,5.291421567450727,False,9.011583266966348,True,4.919032417877471,False,1.0464774386553088,True,1.0651101690636644,True
129,1639063,819.5315,stroke,14,13.466966421745491,False,8.229461408676258,False,27.83389014097922,True,7.387950025450619,False,0.8862098299074828,True,1.0836738067458136,True
130,1648385,824.1925,stroke,14,13.760060018565156,False,12.914184683061542,False,69.73405509802785,True,4.136387691757033,False,1.0296302327751738,True,1.1746355198517282,True
131,1701691,850.8455,stroke,14,23.220243066250575,False,75.63780196080074,False,17.237560776187756,True,4.163269794702366,False,0.9235697755274497,True,1.1024459100843653,True
132,1725410,862.705,stroke,14,38.580431733207156,False,54.02648343902857,False,8.641497760900942,True,6.3909291968115465,False,1.1229476822487676,True,0.9526675803677702,True
133,1749563,874.7815,stroke,14,12.534939229839537,False,7.257066148167388,False,6.418409136459081,True,7.464667097800483,False,1.2809495914742117,True,1.0864515835531137,True
