channel,hemisphere,stimulus_time,amplitude,latency,peak_time,baseline_std
12,stroke,1974.2385,15.548929,5.0,15.0,1.353973
13,stroke,1974.2385,0.9659511,,38.5,0.28957066
14,stroke,1974.2385,0.9304036,46.5,46.5,0.2067246
2,stroke,1975.6245,4.067933,,46.5,1.186065
4,stroke,1975.6245,23.978554,46.0,47.0,3.071771
9,stroke,1975.6245,3.029498,19.5,23.0,0.82458097
13,stroke,1975.6245,1.1637176,12.5,27.0,0.25954443
14,stroke,1975.6245,0.86134565,,49.0,0.22925285
2,stroke,1977.869,5.905779,,15.0,1.3924481
4,stroke,1977.869,27.756397,6.5,33.5,2.145022
9,stroke,1977.869,3.852565,,39.0,1.0536207
12,stroke,1977.869,6.058798,16.5,25.5,1.2567924
13,stroke,1977.869,0.9415151,,32.0,0.29410422
14,stroke,1977.869,1.0225433,,46.0,0.28968254
2,stroke,1978.8395,4.192857,,35.0,1.052633
4,stroke,1978.8395,13.53931,20.0,32.0,1.713099
12,stroke,1978.8395,3.5478845,8.0,41.5,1.127449
13,stroke,1978.8395,1.4136871,21.5,22.0,0.3258596
14,stroke,1978.8395,0.99132055,,25.5,0.24453335
2,stroke,1980.505,5.487381,,20.0,1.7613752
4,stroke,1980.505,11.566351,,50.0,3.4994214
9,stroke,1980.505,22.025143,31.5,35.5,1.2724977
13,stroke,1980.505,1.436585,34.5,35.0,0.24936193
14,stroke,1980.505,0.812571,,23.5,0.2193451
2,stroke,1993.843,280.97366,5.0,20.5,0.99067754
4,stroke,1993.843,58.878567,5.0,20.0,0.5818983
9,stroke,1993.843,33.290333,5.0,20.0,2.4319377
12,stroke,1993.843,50.8198,5.0,20.5,3.556656
13,stroke,1993.843,1.1776946,18.5,19.5,0.1875577
14,stroke,1993.843,0.8614639,,35.0,0.2527572
2,stroke,1995.928,287.45807,5.0,20.5,1.2887338
4,stroke,1995.928,55.666096,5.0,20.0,0.9170102
9,stroke,1995.928,33.669773,5.0,20.5,2.4617524
12,stroke,1995.928,41.58683,5.0,20.5,1.6821431
13,stroke,1995.928,1.2117658,44.0,44.5,0.23371828
2,stroke,1997.814,283.45618,5.0,20.5,1.4861114
4,stroke,1997.814,65.00383,5.0,20.5,1.3303218
9,stroke,1997.814,36.059067,5.0,20.5,1.9178138
12,stroke,1997.814,40.924057,5.0,21.0,1.0211141
13,stroke,1997.814,1.1391292,,17.0,0.35733974
14,stroke,1997.814,1.4028621,36.0,36.5,0.23357265
2,stroke,1999.814,295.44794,5.0,20.5,1.58059
4,stroke,1999.814,64.59552,5.0,20.0,1.2768514
9,stroke,1999.814,31.545536,5.0,20.5,1.8621271
12,stroke,1999.814,40.860226,5.0,21.0,1.5474567
13,stroke,1999.814,0.8020434,9.0,50.0,0.20561974
14,stroke,1999.814,1.4161043,47.0,48.0,0.24746689
2,stroke,2002.3125,292.79272,5.0,20.0,1.1807312
4,stroke,2002.3125,65.87422,5.0,19.5,2.1814969
9,stroke,2002.3125,33.029892,5.0,20.0,2.4608545
12,stroke,2002.3125,49.613834,5.0,20.5,1.1510365
13,stroke,2002.3125,1.0662198,39.5,39.5,0.23553804
14,stroke,2002.3125,1.0526263,,49.5,0.26668596
2,stroke,2004.244,289.99445,5.0,20.5,1.5260607
4,stroke,2004.244,59.502914,5.0,20.5,0.7881819
9,stroke,2004.244,36.695614,5.0,21.0,1.8554196
12,stroke,2004.244,59.273914,5.0,21.0,0.77790254
13,stroke,2004.244,1.1634991,37.5,38.0,0.19948167
14,stroke,2004.244,1.0148754,,44.0,0.30488598
2,stroke,2006.0085,5.961008,16.0,16.5,1.3049253
4,stroke,2006.0085,42.720497,31.0,34.5,3.727505
9,stroke,2006.0085,8.825833,17.0,17.0,1.9872895
12,stroke,2006.0085,4.563457,,41.5,1.2959442
13,stroke,2006.0085,1.2240587,,37.5,0.3204597
14,stroke,2006.0085,1.2165682,15.5,16.0,0.2075975
2,stroke,2006.826,6.225101,,26.0,1.4719969
9,stroke,2006.826,7.8606853,16.0,16.0,1.7349913
12,stroke,2006.826,6.5657063,5.0,17.5,0.9924066
13,stroke,2006.826,0.9480019,,24.5,0.2998961
14,stroke,2006.826,1.0801365,14.0,36.5,0.21097006
2,stroke,2008.4035,283.53137,5.0,20.5,1.8973306
4,stroke,2008.4035,64.523766,5.0,20.5,1.1187003
9,stroke,2008.4035,43.57682,5.0,20.5,4.216215
12,stroke,2008.4035,51.223732,5.0,21.0,1.2029811
13,stroke,2008.4035,1.36257,44.0,44.5,0.29072437
14,stroke,2008.4035,0.9169804,19.0,19.0,0.17880479
2,stroke,2011.2245,4.827537,13.5,33.5,1.3083867
4,stroke,2011.2245,15.464752,10.5,15.5,2.2258382
9,stroke,2011.2245,10.275734,,15.5,2.989179
12,stroke,2011.2245,4.898908,5.5,27.0,1.3354582
13,stroke,2011.2245,1.2328731,17.5,18.5,0.20447582
14,stroke,2011.2245,1.0061789,,42.0,0.3289414
2,stroke,2014.042,8.278184,,50.0,2.7255423
4,stroke,2014.042,14.211298,6.5,34.5,2.084491
9,stroke,2014.042,17.688677,36.5,38.0,3.147138
12,stroke,2014.042,6.73633,5.0,18.5,1.2534872
13,stroke,2014.042,1.3922915,29.5,42.0,0.25493783
14,stroke,2014.042,1.1454204,21.5,22.0,0.23678324
2,stroke,2015.564,13.37585,20.5,21.0,1.9114319
4,stroke,2015.564,17.964603,43.5,44.0,2.9571881
9,stroke,2015.564,14.586245,,32.0,3.3157532
13,stroke,2015.564,0.9954679,,33.5,0.27465993
14,stroke,2015.564,1.0746087,,33.5,0.2879117
2,stroke,2017.947,8.25985,39.0,39.5,1.4465166
4,stroke,2017.947,23.290974,26.0,36.5,2.231601
9,stroke,2017.947,12.80574,37.5,38.0,2.6728804
13,stroke,2017.947,1.1453156,,28.0,0.33671775
14,stroke,2017.947,0.9463415,6.5,40.0,0.20502354
2,stroke,2020.661,7.708909,,26.5,1.6933928
4,stroke,2020.661,24.403238,5.0,48.0,2.0994422
9,stroke,2020.661,11.8933325,49.0,49.0,2.59268
12,stroke,2020.661,5.221863,24.0,49.5,0.86961615
13,stroke,2020.661,1.0365976,,38.0,0.2734214
2,stroke,2021.5035,7.433196,,29.0,1.8335503
4,stroke,2021.5035,28.07431,12.5,39.5,2.1554258
9,stroke,2021.5035,17.149734,25.0,22.5,3.1128478
12,stroke,2021.5035,7.880339,49.5,49.5,2.018471
13,stroke,2021.5035,1.1513218,25.5,26.0,0.24534622
14,stroke,2021.5035,1.151641,,41.0,0.27075988
2,stroke,2022.6425,9.40409,46.5,47.0,1.9554366
4,stroke,2022.6425,19.453259,19.0,41.0,3.8113093
9,stroke,2022.6425,9.042157,39.5,40.0,2.572532
12,stroke,2022.6425,4.1967144,18.5,30.5,0.8587598
13,stroke,2022.6425,1.0983148,11.0,19.5,0.19976379
14,stroke,2022.6425,1.477713,30.0,30.0,0.2704651
2,stroke,2024.39,10.745204,15.0,15.5,1.552904
4,stroke,2024.39,14.780247,47.5,47.5,3.8865643
9,stroke,2024.39,12.131468,33.5,33.5,3.1443539
12,stroke,2024.39,4.2937517,5.0,45.5,1.1756754
13,stroke,2024.39,1.0327036,,50.0,0.23987934
2,stroke,2025.859,9.107612,5.5,45.5,2.26301
4,stroke,2025.859,18.299717,40.0,42.5,3.1373472
9,stroke,2025.859,7.6021633,,26.0,2.3355799
12,stroke,2025.859,5.0582533,41.5,50.0,0.91222024
13,stroke,2025.859,1.2748837,38.0,38.0,0.2444007
14,stroke,2025.859,0.8834202,,43.5,0.23493756
2,stroke,2028.7095,6.572027,18.5,36.0,1.2443465
4,stroke,2028.7095,10.393219,,37.5,2.9169865
9,stroke,2028.7095,12.591869,11.0,17.5,1.841878
12,stroke,2028.7095,12.911662,35.5,46.0,0.8868595
13,stroke,2028.7095,1.2211205,14.5,21.0,0.2663468
14,stroke,2028.7095,0.84638536,,49.0,0.22035158
9,stroke,2029.5165,13.17734,22.5,23.5,2.580506
13,stroke,2029.5165,1.1870852,27.0,27.0,0.24033271
14,stroke,2029.5165,0.9859028,29.0,29.5,0.21178591
2,stroke,2030.68,6.2529526,,44.5,1.5591551
4,stroke,2030.68,27.772266,7.0,22.0,1.3522576
9,stroke,2030.68,10.992324,,25.0,2.3862734
12,stroke,2030.68,4.6039085,5.0,34.0,1.2691324
13,stroke,2030.68,0.8371286,,42.5,0.18669455
14,stroke,2030.68,1.1262358,,24.0,0.26943606
2,stroke,2031.4805,9.054735,11.0,50.0,2.5433939
4,stroke,2031.4805,78.781525,5.0,41.5,19.740997
9,stroke,2031.4805,11.028989,,26.5,3.0371583
13,stroke,2031.4805,1.2883613,5.0,42.0,0.1921079
14,stroke,2031.4805,1.1291692,,30.5,0.35108626
2,stroke,2033.5315,7.134695,48.0,48.5,1.4487723
4,stroke,2033.5315,11.7282715,7.0,20.5,2.0626273
9,stroke,2033.5315,16.995914,22.5,23.5,1.8161042
13,stroke,2033.5315,1.4531156,35.5,35.5,0.28477538
14,stroke,2033.5315,0.7534246,,16.0,0.23671857
2,stroke,2034.3325,10.726137,,48.5,3.261823
4,stroke,2034.3325,93.27113,39.5,43.0,12.01999
9,stroke,2034.3325,9.61565,,42.0,3.0704327
12,stroke,2034.3325,8.144348,49.5,50.0,1.7061099
13,stroke,2034.3325,1.0571638,,47.0,0.26647305
14,stroke,2034.3325,1.1152215,,38.0,0.2560545
2,stroke,2036.1925,16.327652,30.0,43.5,1.3970401
4,stroke,2036.1925,17.410793,7.0,39.0,3.0568206
9,stroke,2036.1925,13.20156,37.0,46.5,1.4605141
12,stroke,2036.1925,5.9172935,26.0,33.0,0.9241475
13,stroke,2036.1925,0.9739126,,30.5,0.2617197
4,stroke,2037.603,16.046589,7.0,48.5,1.6756722
12,stroke,2037.603,6.975435,32.0,43.0,1.1146384
13,stroke,2037.603,0.9078959,,23.0,0.27064714
14,stroke,2037.603,1.1288512,19.5,20.0,0.24139285
2,stroke,2056.682,20.72846,8.5,43.0,3.4983351
4,stroke,2056.682,32.87085,5.0,18.5,1.9498289
9,stroke,2056.682,49.9429,8.0,22.5,8.880166
12,stroke,2056.682,6.448573,27.5,28.5,1.5464002
14,stroke,2056.682,1.1926336,40.0,40.5,0.18932088
2,stroke,2057.4825,33.187782,,16.0,9.386456
4,stroke,2057.4825,234.59158,,28.0,61.124928
13,stroke,2057.4825,1.1849928,5.0,35.0,0.26442876
14,stroke,2057.4825,0.9643645,8.5,28.5,0.235408
2,stroke,2058.283,24.210175,,33.5,7.7129292
4,stroke,2058.283,349.21826,,49.5,95.49248
9,stroke,2058.283,68.307434,13.5,15.0,16.272102
14,stroke,2058.283,1.0529155,,43.5,0.3384051
2,stroke,2059.0835,33.60222,16.5,17.0,7.3826385
4,stroke,2059.0835,277.88626,,43.5,86.78954
9,stroke,2059.0835,84.06178,36.0,36.0,19.890718
12,stroke,2059.0835,4.021454,9.0,17.5,0.72145796
13,stroke,2059.0835,0.92534834,6.0,36.5,0.2834545
14,stroke,2059.0835,1.1013839,42.0,47.0,0.17217313
2,stroke,2059.8845,28.645443,,49.5,9.405557
4,stroke,2059.8845,350.98395,12.0,17.0,27.894814
9,stroke,2059.8845,67.780075,,36.5,16.85972
12,stroke,2059.8845,5.376346,30.0,46.5,1.4875937
13,stroke,2059.8845,0.74263954,,27.0,0.23495951
14,stroke,2059.8845,1.1988617,27.5,27.5,0.27498153
2,stroke,2060.686,15.373186,32.0,32.5,3.6248832
4,stroke,2060.686,51.43403,37.5,38.5,7.672235
9,stroke,2060.686,76.19899,29.0,30.0,8.557099
13,stroke,2060.686,1.1165828,,28.5,0.31364748
2,stroke,2061.4885,44.07785,43.5,44.0,7.35952
4,stroke,2061.4885,353.88818,14.0,17.0,43.78055
9,stroke,2061.4885,162.88632,44.5,48.0,14.27992
13,stroke,2061.4885,0.94382346,,19.5,0.30033225
14,stroke,2061.4885,0.9812001,,50.0,0.29144973
2,stroke,2062.29,64.64515,22.5,23.0,12.451318
4,stroke,2062.29,347.94794,27.5,46.5,45.95297
9,stroke,2062.29,69.24672,,33.0,20.655937
12,stroke,2062.29,11.5580225,7.5,15.0,1.2520174
13,stroke,2062.29,1.554946,19.5,20.0,0.22181523
14,stroke,2062.29,0.8952782,5.0,38.5,0.18884562
2,stroke,2063.0915,75.384796,25.5,26.0,11.493523
9,stroke,2063.0915,104.83621,39.5,40.0,14.7841215
12,stroke,2063.0915,6.22658,5.0,18.0,0.8521098
13,stroke,2063.0915,1.0584011,35.0,35.0,0.20365061
14,stroke,2063.0915,1.1657715,17.5,18.0,0.20277992
2,stroke,2063.907,49.446335,28.5,32.5,6.1963396
12,stroke,2063.907,4.660736,,16.5,1.2899386
13,stroke,2063.907,0.8177729,,27.0,0.2655324
14,stroke,2063.907,1.1144409,,32.5,0.3187383
2,stroke,2064.709,26.213715,8.0,16.0,8.126953
4,stroke,2064.709,153.18756,10.0,38.5,41.136536
9,stroke,2064.709,147.4347,44.0,44.5,21.94182
13,stroke,2064.709,1.3721584,32.0,50.0,0.20809124
14,stroke,2064.709,1.36061,,15.5,0.28338256
2,stroke,2065.51,44.418755,18.5,19.0,5.8323627
4,stroke,2065.51,299.46048,23.0,23.5,57.02406
9,stroke,2065.51,37.247253,26.0,26.0,9.95078
13,stroke,2065.51,0.88468355,,21.5,0.18219727
14,stroke,2065.51,1.0407249,,44.0,0.29582226
2,stroke,2066.311,17.818413,15.0,15.0,4.4282403
4,stroke,2066.311,43.916588,,20.5,11.338617
12,stroke,2066.311,7.932368,33.5,42.5,1.5196013
13,stroke,2066.311,1.1530983,,48.5,0.28231823
14,stroke,2066.311,1.103447,50.0,50.0,0.27623707
2,stroke,2067.163,20.320532,10.0,15.0,4.394192
4,stroke,2067.163,71.334274,6.0,50.0,4.67088
9,stroke,2067.163,13.280643,12.5,27.0,2.685579
13,stroke,2067.163,1.1379495,,20.5,0.2754046
14,stroke,2067.163,1.2321846,,21.5,0.26781315
2,stroke,2067.9635,29.114662,,41.0,7.714688
4,stroke,2067.9635,85.90201,,15.0,22.853962
9,stroke,2067.9635,18.196342,7.0,29.0,3.1919272
13,stroke,2067.9635,1.2040159,15.0,40.5,0.22810528
14,stroke,2067.9635,1.4413215,44.0,44.5,0.22298935
2,stroke,2068.818,19.307465,21.5,21.5,4.2137213
4,stroke,2068.818,16.308096,5.0,25.0,4.5316467
9,stroke,2068.818,22.167038,31.0,31.5,4.058931
12,stroke,2068.818,3.2763348,19.0,29.5,0.91789925
13,stroke,2068.818,1.3629296,29.5,45.0,0.26200286
14,stroke,2068.818,0.99963033,,39.5,0.31249443
2,stroke,2069.621,47.71614,27.0,27.5,6.191991
4,stroke,2069.621,190.5542,7.0,49.0,38.034657
9,stroke,2069.621,15.631776,,25.0,4.2968564
13,stroke,2069.621,1.3737924,34.5,39.5,0.2074934
14,stroke,2069.621,1.6367147,33.0,34.0,0.2345836
2,stroke,2070.4215,31.58849,,48.0,7.444371
4,stroke,2070.4215,118.40554,34.5,35.0,24.67897
9,stroke,2070.4215,12.364726,7.0,21.0,1.9492371
12,stroke,2070.4215,5.2947464,32.5,47.5,1.3206695
13,stroke,2070.4215,0.86593413,,25.0,0.23483212
14,stroke,2070.4215,1.1617959,40.5,40.5,0.24182409
9,stroke,2071.228,10.984157,,31.5,2.9037032
12,stroke,2071.228,3.890264,5.0,43.0,0.8988683
13,stroke,2071.228,1.1320915,,27.5,0.27833596
14,stroke,2071.228,0.83713174,,32.0,0.18446752
2,stroke,2072.0285,33.32077,35.0,40.0,3.9697106
4,stroke,2072.0285,41.44857,,20.0,12.451397
13,stroke,2072.0285,1.3866608,32.5,33.5,0.22771244
14,stroke,2072.0285,1.350855,12.0,29.0,0.29449698
2,stroke,2072.8315,25.048378,37.5,38.5,5.8005996
4,stroke,2072.8315,55.979393,48.0,49.0,10.425676
9,stroke,2072.8315,7.754465,,22.5,2.4515674
12,stroke,2072.8315,4.6551514,18.5,20.5,0.67337114
14,stroke,2072.8315,1.0518615,9.5,45.5,0.1788772
4,stroke,2073.6345,41.737923,5.5,28.5,12.523823
9,stroke,2073.6345,9.442511,,32.5,2.6386573
12,stroke,2073.6345,7.3549232,12.5,23.5,1.3826919
13,stroke,2073.6345,1.34783,27.0,27.0,0.28049845
14,stroke,2073.6345,1.0780289,,39.5,0.28516176
2,stroke,2074.86,30.97596,20.0,21.0,4.5405464
4,stroke,2074.86,22.398983,49.0,50.0,4.217257
9,stroke,2074.86,7.5418873,49.0,49.5,1.855391
12,stroke,2074.86,4.2128286,5.0,15.0,0.8726001
13,stroke,2074.86,1.2581828,28.5,29.0,0.22616754
14,stroke,2074.86,1.0625982,,40.0,0.24413559
2,stroke,2075.6655,25.92881,,25.5,7.1408596
4,stroke,2075.6655,140.03142,30.0,33.0,15.807323
9,stroke,2075.6655,8.774338,,28.0,2.1278963
12,stroke,2075.6655,10.822191,29.5,43.0,1.7763385
13,stroke,2075.6655,0.8556329,,30.5,0.21146494
14,stroke,2075.6655,0.9042963,,45.5,0.24130596
4,stroke,2076.4665,16.650509,32.5,33.0,4.1286917
9,stroke,2076.4665,9.758022,18.0,30.5,1.8296014
13,stroke,2076.4665,0.9191096,,38.0,0.27476677
14,stroke,2076.4665,0.9998399,11.5,18.5,0.21897541
2,stroke,2077.2685,30.410702,,27.0,7.6182957
4,stroke,2077.2685,91.131584,47.5,47.5,18.434755
9,stroke,2077.2685,7.4803743,32.5,33.5,1.2613498
12,stroke,2077.2685,7.9130926,37.0,48.5,1.3776284
13,stroke,2077.2685,0.98948383,,40.0,0.25388455
14,stroke,2077.2685,0.7955432,,36.5,0.18080719
2,stroke,2078.077,30.146353,,18.0,7.977229
9,stroke,2078.077,10.418131,7.5,39.5,1.6231589
12,stroke,2078.077,6.063489,36.5,43.5,0.8183628
13,stroke,2078.077,0.9699427,,39.5,0.2762998
14,stroke,2078.077,0.77334577,30.0,30.5,0.17501588
2,stroke,2079.112,30.943531,14.5,50.0,4.0609074
4,stroke,2079.112,19.666458,33.5,46.0,3.071807
9,stroke,2079.112,5.296468,39.0,40.5,1.5168765
12,stroke,2079.112,6.5211773,,27.0,1.794415
13,stroke,2079.112,1.6939386,45.5,46.0,0.25199488
14,stroke,2079.112,0.95657563,50.0,50.0,0.20175043
2,stroke,2081.155,21.4326,,44.0,6.616908
4,stroke,2081.155,17.846241,19.5,19.5,3.1747627
9,stroke,2081.155,8.815008,13.0,22.5,1.3833318
13,stroke,2081.155,1.2229235,,16.0,0.2705632
14,stroke,2081.155,1.2661443,26.0,26.5,0.24069221
2,stroke,2081.957,28.498703,,33.5,7.9704995
4,stroke,2081.957,93.55432,43.0,44.0,9.010853
9,stroke,2081.957,6.2683053,,47.5,1.7740839
13,stroke,2081.957,1.0068142,,49.0,0.2262923
14,stroke,2081.957,0.8349936,,22.5,0.2541396
2,stroke,2083.0935,11.892335,8.5,34.0,2.5132673
4,stroke,2083.0935,22.867575,49.0,50.0,2.5680203
9,stroke,2083.0935,6.6755958,36.5,37.5,1.4478176
13,stroke,2083.0935,0.95499754,,44.5,0.31095326
14,stroke,2083.0935,0.76520705,,47.0,0.24671239
2,stroke,2083.901,15.866289,7.0,47.0,3.3055031
4,stroke,2083.901,71.59256,33.0,33.5,10.782243
9,stroke,2083.901,8.144402,36.5,44.5,1.4377424
12,stroke,2083.901,5.8698163,9.5,27.5,1.0098714
13,stroke,2083.901,1.0350597,,36.5,0.2829626
14,stroke,2083.901,0.91989136,,18.5,0.2539286
2,stroke,2084.979,14.354047,5.5,29.0,3.0886047
4,stroke,2084.979,74.8743,14.5,45.0,3.645597
9,stroke,2084.979,4.3796406,5.0,43.0,1.2278879
12,stroke,2084.979,4.126575,15.0,39.5,0.79987043
13,stroke,2084.979,1.4472833,37.5,38.0,0.2670441
14,stroke,2084.979,0.68048906,,32.5,0.19629283
2,stroke,2085.7825,21.836412,23.0,38.0,4.9923763
13,stroke,2085.7825,1.0479798,,23.0,0.2269487
14,stroke,2085.7825,1.2372808,48.5,48.5,0.2588438
2,stroke,2086.662,15.410736,,43.0,4.155053
4,stroke,2086.662,16.024536,,28.0,3.4927866
9,stroke,2086.662,9.786563,35.0,35.5,1.8249266
13,stroke,2086.662,0.9053126,,36.5,0.2551251
14,stroke,2086.662,1.257534,,35.5,0.25632566
2,stroke,2087.463,37.995003,36.0,36.5,6.3358083
4,stroke,2087.463,60.83699,6.0,19.0,17.334654
12,stroke,2087.463,6.3518324,12.0,24.0,1.2681348
13,stroke,2087.463,1.4356434,21.5,22.0,0.25575566
14,stroke,2087.463,1.2921698,30.5,31.0,0.23353489
2,stroke,2088.2645,17.211943,,31.0,4.2293315
4,stroke,2088.2645,42.675617,,34.5,11.861663
9,stroke,2088.2645,7.8707123,41.0,42.0,2.4018826
12,stroke,2088.2645,6.3029695,7.0,15.0,1.5969726
13,stroke,2088.2645,1.141562,11.5,18.0,0.22180244
14,stroke,2088.2645,0.82897305,,37.0,0.22987375
2,stroke,2089.0655,25.059858,21.5,27.0,4.1168942
9,stroke,2089.0655,6.3565373,,35.5,2.1048865
12,stroke,2089.0655,10.338161,18.0,35.0,0.9662472
13,stroke,2089.0655,0.9098717,24.5,46.5,0.21180096
14,stroke,2089.0655,0.9232043,,23.5,0.2570245
2,stroke,2089.93,9.07161,32.0,32.5,1.8394672
4,stroke,2089.93,15.706724,,38.5,3.6168373
9,stroke,2089.93,8.083784,35.5,49.0,1.5347626
12,stroke,2089.93,6.6050115,5.0,15.0,1.9836751
14,stroke,2089.93,0.85216695,,49.0,0.2273792
2,stroke,2090.733,21.278196,11.5,23.5,5.191653
4,stroke,2090.733,199.34671,26.5,30.0,14.311127
9,stroke,2090.733,8.164442,34.0,34.0,1.7457671
13,stroke,2090.733,1.142516,,27.5,0.319002
14,stroke,2090.733,1.1567457,31.0,31.5,0.25106478
4,stroke,2091.5335,133.4779,,38.5,31.390137
9,stroke,2091.5335,7.8013945,32.5,46.5,1.2424072
12,stroke,2091.5335,9.5808735,5.0,47.0,1.1291671
13,stroke,2091.5335,1.4329374,5.5,38.5,0.25132856
2,stroke,2092.341,6.4635525,,42.0,1.5567838
4,stroke,2092.341,35.394234,,42.5,9.8829975
9,stroke,2092.341,10.760731,6.5,34.0,1.3896142
13,stroke,2092.341,0.86929464,,31.0,0.20263325
14,stroke,2092.341,0.8463809,,32.0,0.2750668
4,stroke,2093.4135,21.562798,16.5,18.5,3.279958
13,stroke,2093.4135,1.2182245,6.0,27.0,0.20586197
14,stroke,2093.4135,1.1458654,50.0,50.0,0.20158948
4,stroke,2094.262,16.309685,21.5,21.5,4.484749
12,stroke,2094.262,9.483808,24.0,37.5,2.3216639
13,stroke,2094.262,1.166373,28.5,28.5,0.20237827
14,stroke,2094.262,0.87649584,6.0,50.0,0.17116596
4,stroke,2095.675,50.948112,5.0,21.0,1.446609
9,stroke,2095.675,29.06897,27.0,27.0,6.7753277
12,stroke,2095.675,92.08258,5.0,44.0,2.3900373
13,stroke,2095.675,0.85752875,,40.5,0.23105672
14,stroke,2095.675,0.7821473,,24.0,0.21008438
4,stroke,2096.601,69.184326,5.0,40.0,2.183047
9,stroke,2096.601,29.35956,16.5,43.0,5.392475
13,stroke,2096.601,1.2546493,43.5,44.0,0.19797486
14,stroke,2096.601,0.96229756,,19.0,0.22991274
2,stroke,2097.403,55.069916,18.0,22.0,8.777412
4,stroke,2097.403,231.26033,49.0,49.5,39.73275
9,stroke,2097.403,34.67511,30.0,30.0,9.714788
13,stroke,2097.403,1.0100338,,47.0,0.2605115
14,stroke,2097.403,1.2273473,45.0,45.5,0.25741467
2,stroke,2098.2305,9.300328,,18.5,2.319342
4,stroke,2098.2305,35.693295,26.5,27.0,4.675625
9,stroke,2098.2305,58.267918,32.5,33.5,6.252286
12,stroke,2098.2305,9.967075,22.0,31.5,0.9319851
13,stroke,2098.2305,1.0793849,,19.0,0.25395063
14,stroke,2098.2305,0.90244716,,23.5,0.21465883
2,stroke,2099.0315,14.325693,,18.5,4.7094975
4,stroke,2099.0315,137.98288,9.5,48.0,14.448237
12,stroke,2099.0315,13.626413,8.0,15.0,1.4581208
13,stroke,2099.0315,1.3603165,45.0,45.0,0.23100294
14,stroke,2099.0315,1.0179938,10.0,37.5,0.28509066
2,stroke,2099.832,70.99391,46.0,46.5,12.989111
4,stroke,2099.832,234.11844,41.5,42.0,37.033703
9,stroke,2099.832,40.989353,38.0,38.0,8.851303
12,stroke,2099.832,10.497149,29.5,31.0,2.1975079
13,stroke,2099.832,1.1990309,,48.0,0.2964336
14,stroke,2099.832,0.88173497,,22.5,0.29193494
2,stroke,2100.6335,18.80698,,41.5,4.0095663
13,stroke,2100.6335,1.681894,14.0,21.5,0.21486455
14,stroke,2100.6335,1.0058383,,26.0,0.23953317
2,stroke,2101.436,37.24723,,30.0,11.940427
9,stroke,2101.436,69.69108,39.5,40.0,14.58344
13,stroke,2101.436,0.8417548,,32.5,0.2594269
14,stroke,2101.436,0.8899838,,21.0,0.2417698
2,stroke,2102.2395,30.52841,,27.5,8.035605
4,stroke,2102.2395,230.20184,31.0,31.5,49.529106
9,stroke,2102.2395,43.23073,12.5,33.0,9.607822
12,stroke,2102.2395,5.0900064,5.0,49.0,1.5414382
13,stroke,2102.2395,1.1414545,,31.5,0.30218917
14,stroke,2102.2395,1.2689859,,38.5,0.25797287
2,stroke,2103.04,20.278393,,17.5,5.6163316
4,stroke,2103.04,123.89334,40.0,40.0,29.899672
9,stroke,2103.04,31.155872,9.5,50.0,9.37906
13,stroke,2103.04,0.9385362,,46.0,0.24896102
14,stroke,2103.04,0.82968426,5.0,22.0,0.21586934
2,stroke,2103.843,36.944,10.0,38.0,6.9978743
4,stroke,2103.843,333.277,44.0,44.5,57.17877
9,stroke,2103.843,31.298054,11.5,24.5,5.9728065
13,stroke,2103.843,0.85063255,,38.0,0.23268531
14,stroke,2103.843,0.7925408,,17.5,0.24938372
2,stroke,2104.647,16.087296,5.0,26.0,3.5256724
4,stroke,2104.647,84.57813,32.5,35.0,14.520421
9,stroke,2104.647,48.98333,15.5,16.5,6.782196
12,stroke,2104.647,7.226744,10.0,38.5,0.6768341
13,stroke,2104.647,1.2272098,17.5,18.0,0.2718956
14,stroke,2104.647,0.98626626,,19.5,0.29751343
2,stroke,2105.4475,40.143658,9.5,47.0,3.9743042
4,stroke,2105.4475,289.91946,,42.5,62.54482
9,stroke,2105.4475,44.872227,28.0,28.5,7.3797255
12,stroke,2105.4475,2.7688546,7.5,20.0,0.6068724
14,stroke,2105.4475,0.91576123,,15.5,0.28438056
9,stroke,2106.249,23.429268,,28.0,6.3656116
12,stroke,2106.249,6.7148333,7.5,15.5,1.5365808
14,stroke,2106.249,1.2799013,,36.0,0.3227086
4,stroke,2107.05,333.1753,23.0,23.0,56.76793
12,stroke,2107.05,8.27115,31.5,43.5,1.9171458
13,stroke,2107.05,1.0206618,15.0,15.0,0.21093781
14,stroke,2107.05,0.854339,,43.5,0.27413368
2,stroke,2107.8525,24.010422,,15.0,5.689128
4,stroke,2107.8525,291.46973,5.0,36.5,66.01272
9,stroke,2107.8525,30.60358,,33.5,9.883203
12,stroke,2107.8525,6.7708497,,41.0,1.8452767
13,stroke,2107.8525,1.2186794,,35.5,0.3055513
14,stroke,2107.8525,1.1506107,32.0,32.0,0.22206408
2,stroke,2108.654,17.500153,,50.0,4.8947268
4,stroke,2108.654,198.7625,5.5,35.5,15.276587
9,stroke,2108.654,46.273487,44.0,49.5,5.3084393
12,stroke,2108.654,7.3178244,5.0,18.0,0.8279076
13,stroke,2108.654,1.244972,,43.5,0.3198767
14,stroke,2108.654,1.2971892,37.5,38.5,0.193374
2,stroke,2109.4585,29.938416,34.0,34.0,5.861229
9,stroke,2109.4585,21.954668,13.5,19.5,6.1329713
12,stroke,2109.4585,9.693043,12.0,21.0,1.2467483
