detection_idx,pulse_index,pulse_time_s,hemisphere,detection_channel,ch1_amplitude,ch1_relevant,ch2_amplitude,ch2_relevant,ch3_amplitude,ch3_relevant,ch4_amplitude,ch4_relevant,ch5_amplitude,ch5_relevant,ch6_amplitude,ch6_relevant,ch7_amplitude,ch7_relevant
312,3021378,1510.689,stroke,5,19.358634195626554,False,28.013059964813515,False,5.564449170521335,False,103.25572178263592,True,3179.8717765985907,True,1.3845129359250037,True,5.234770376264795,False
313,3030917,1515.4585,stroke,5,11.300839819349445,False,10.711998310188878,False,8.294708409282807,False,80.78657021423811,True,120.38389307829738,True,0.9074118379439366,True,4.351714439773351,False
314,3034446,1517.223,stroke,5,17.697820240067667,False,10.301967153469818,False,3.3539948193071023,False,85.17258306497756,True,1259.6270068559395,True,1.3958434638580477,True,5.7596374412156734,False
315,3042053,1521.0265,stroke,5,16.907105904127008,False,27.226542504447593,False,8.693068817757155,False,105.58400323002432,True,32.560510259701005,True,1.2566086794464848,True,4.483862707168038,False
316,3045087,1522.5435,stroke,5,9.55521706132739,False,24.772901666792954,False,8.038183510728727,False,62.44253737013638,True,4717.976603063699,True,0.9812069018016223,True,4.274169237010879,False
317,3050822,1525.411,stroke,5,17.93675698461061,False,52.58745790608117,False,8.839932165005678,False,109.05665151867436,True,11.472047212044723,True,1.10871673656969,True,3.8545215909068937,False
318,3065035,1532.5175,stroke,5,25.882362795544914,False,53.53130581603186,False,10.289704598640359,False,93.02431984287236,True,0.7909708616998424,True,1.3270577766418876,True,5.153614677775183,False
319,3069561,1534.7805,stroke,5,24.01020365984057,False,5.143522050083591,False,6.144643764723703,False,88.55870705473221,True,89.25574808365401,True,1.0769592613018242,True,4.673912219330402,False
320,3080032,1540.016,stroke,5,18.154985681219493,False,9.483943525733167,False,3.6261873465279018,False,96.73541236034653,True,23.081389892357688,True,0.7406214597978037,True,10.588169069834715,False
321,3086152,1543.076,stroke,5,16.77898241385238,False,11.926229988009492,False,2.8253016095748147,False,90.87234688509471,True,3.486778980142831,True,1.442979520178166,True,11.58235931061006,False
322,3088900,1544.45,stroke,5,27.227181859756197,False,5.1664461763751355,False,4.9951135546318834,False,115.96584199297713,True,53.200650851128444,True,0.9493503158789163,True,8.16613344264522,False
323,3092615,1546.3075,stroke,5,8.665817724359032,False,4.579685878763316,False,7.014982837750725,False,119.18393391310241,True,112.85242216006233,True,0.8730183409993201,True,5.894551036724483,False
324,3107870,1553.935,stroke,5,12.316998378087291,False,5.527129512715232,False,2.4353002238864807,False,62.6556387198942,True,75.02413665756947,True,1.0126822879726398,True,4.701339873738638,False
325,3113190,1556.595,stroke,5,1.813625919647381,False,3.2273366704174693,False,1.98460676104219,False,80.289288587103,True,141.57179326605507,True,1.0817531824444826,True,4.8657723534322646,False
326,3117147,1558.5735,stroke,5,6.526187017486187,False,4.227616431027293,False,2.099285124400254,False,86.50862991516843,True,142.36776342931057,True,0.8116141016234596,True,7.524736847425246,False
327,3122021,1561.0105,stroke,5,3.18815793317881,False,5.664143476777758,False,2.225235838819419,False,50.53759171000909,True,1.0034894881630423,True,0.9438672197267548,True,5.322318759853179,False
328,3124507,1562.2535,stroke,5,6.9323884317106295,False,2.9527762929145642,False,2.8923534807187234,False,83.20483432646301,True,26.674537780476875,True,1.2349552241545998,True,4.479895908622425,False
329,3133906,1566.953,stroke,5,7.92449915247801,False,2.9510721941518576,False,5.429195428227926,False,61.023479204969306,True,0.7475817327024831,True,1.0142750767822593,True,5.974695019279641,False
330,3138831,1569.4155,stroke,5,9.108735401753687,False,4.687221146655588,False,4.183924184719333,False,60.08066881322601,True,22.833733469988616,True,1.0868327947573273,True,7.979358990224687,False
331,3142848,1571.424,stroke,5,4.511170649146932,False,9.85974650570272,False,4.458730799206464,False,77.01098819578442,True,66.04254650662759,True,1.3071194502090582,True,2.611572889076484,False
332,3150369,1575.1845,stroke,5,8.554882117767876,False,8.715136482805248,False,4.684516564128312,False,60.199019848754496,True,2198.9671730705068,True,1.0486021918632695,True,3.8683055786163867,False
333,3159634,1579.817,stroke,5,12.814981746229014,False,10.554738887754183,False,4.015522566235147,False,58.77088367774624,True,2544.7644310598284,True,0.9823284343117409,True,4.692012620907755,False
334,3167708,1583.854,stroke,5,12.463275802472644,False,45.45197916513401,False,12.469955014202405,False,70.47645340959633,True,32.08362172152339,True,1.2890591935608557,True,10.40465344131267,False
335,3170096,1585.048,stroke,5,10.580054717212438,False,59.861621389153825,False,21.545246944031845,False,68.51944160224552,True,128341.77703830658,True,1.2762514785707948,True,5.305607394346188,False
336,3172290,1586.145,stroke,5,14.291070081100166,False,71.22071599630155,False,19.14232101960156,False,63.95959679948803,True,84.24766876738536,True,0.8739054355530613,True,8.59244399357901,False
337,3182660,1591.33,stroke,5,11.477712473874327,False,91.59168582638662,False,18.37327079464701,False,49.56333979180157,True,333.09372884915194,True,1.1564770915490317,True,3.25955198146918,False
338,3194594,1597.297,stroke,5,28.278768667441817,False,5.480507531189319,False,13.763346450644331,False,91.50123416465931,True,2.3382072604814725,True,1.5705834964441077,True,6.05533856985571,False
